time,ton,thrust,mfr,vl,anomaly_code,uv_360nm
2021-03-03 16:00:00.000,0,0.0042411114038974,0.0,0.0,,12.238776683307629
2021-03-03 16:00:00.010,0,-0.0051110506906015,0.0,1.0,,11.985916670480941
2021-03-03 16:00:00.020,0,-0.0001742894335051,0.0,1.0,,10.270518661331579
2021-03-03 16:00:00.030,0,0.0015730059103226,0.0,1.0,,9.636801478665566
2021-03-03 16:00:00.040,0,-0.0055363962447067,0.0,1.0,,11.217222039768261
2021-03-03 16:00:00.050,0,-0.0002653697187182,0.0,1.0,,8.396047133890223
2021-03-03 16:00:00.060,0,-0.0031876247633531,0.0,1.0,,15.158551310485873
2021-03-03 16:00:00.070,0,-0.0021302432410761,0.0,1.0,,14.233295544449938
2021-03-03 16:00:00.080,0,0.0048724138689698,0.0,1.0,,8.909891253302284
2021-03-03 16:00:00.090,0,0.0027882400228525,0.0,1.0,,13.261113274015955
2021-03-03 16:00:00.100,0,0.0010857165475403,0.0,0.0,,7.608679126146829
2021-03-03 16:00:00.110,0,0.0017652145227929,0.0,0.0,,8.288850548736542
2021-03-03 16:00:00.120,0,-0.0048523101715818,0.0,0.0,,14.106718806118668
2021-03-03 16:00:00.130,0,-0.0026818401721171,0.0,0.0,,7.50828882755472
2021-03-03 16:00:00.140,0,-0.0028205555503785,0.0,0.0,,11.671009575768773
2021-03-03 16:00:00.150,0,0.0007479171942068,0.0,0.0,,13.431405310347554
2021-03-03 16:00:00.160,0,-0.0013678543979735,0.0,0.0,,6.92031143490723
2021-03-03 16:00:00.170,0,-0.0025074077988016,0.0,0.0,,11.40419496162885
2021-03-03 16:00:00.180,0,-0.0042329909099688,0.0,0.0,,11.499186251769814
2021-03-03 16:00:00.190,0,-0.0013515245235184,0.0,0.0,,10.507001557746563
2021-03-03 16:00:00.200,0,-0.0034620614026578,0.0,0.0,,11.54458074985064
2021-03-03 16:00:00.210,0,-0.0024876024906921,0.0,0.0,,4.349076638337457
2021-03-03 16:00:00.220,0,-0.004641364146343,0.0,0.0,,11.46645149962612
2021-03-03 16:00:00.230,0,-0.0040640097411708,0.0,0.0,,10.17882045942324
2021-03-03 16:00:00.240,0,-0.002640615516668,0.0,0.0,,11.513458178449229
2021-03-03 16:00:00.250,0,-0.0088717455006205,0.0,0.0,,10.434743324016784
2021-03-03 16:00:00.260,0,0.0038617000270336,0.0,0.0,,11.240156004067307
2021-03-03 16:00:00.270,0,-0.0037425093937809,0.0,0.0,,9.76831269863624
2021-03-03 16:00:00.280,0,0.0041646398300115,0.0,0.0,,6.994260378006647
2021-03-03 16:00:00.290,0,0.0002573942408118,0.0,0.0,,7.004366043525371
2021-03-03 16:00:00.300,0,0.0041822218202673,0.0,0.0,,12.1028524779004
