time,ton,thrust,mfr,vl,anomaly_code,uv_360nm
2021-06-20 14:00:00.000,0,-0.0049431523363648,0.0,0.0,,11.625976189086543
2021-06-20 14:00:00.010,0,0.0026867935818939,0.0,1.0,,11.177751823489915
2021-06-20 14:00:00.020,0,-0.0006519794140762,0.0,1.0,,12.263937532072942
2021-06-20 14:00:00.030,0,-0.0031711333017166,0.0,1.0,,14.651444439061539
2021-06-20 14:00:00.040,0,0.0010637869264006,0.0,1.0,,7.588630743169125
2021-06-20 14:00:00.050,0,0.0024490989508789,0.0,1.0,,9.878910426118276
2021-06-20 14:00:00.060,0,0.0019217562395721,0.0,1.0,,8.168836168045349
2021-06-20 14:00:00.070,0,-0.0050788558893129,0.0,1.0,,11.926680307647043
2021-06-20 14:00:00.080,0,0.0005646615717875,0.0,1.0,,10.200853956490832
2021-06-20 14:00:00.090,0,0.0023117704443027,0.0,1.0,,9.309601717159003
2021-06-20 14:00:00.100,0,0.0022266153378374,0.0,1.0,,11.477483243430846
2021-06-20 14:00:00.110,0,0.0003352825608537,0.0,1.0,,7.250373361220331
2021-06-20 14:00:00.120,0,0.0015072407026133,0.0,1.0,,9.520592868626649
2021-06-20 14:00:00.130,0,-0.004145897281062,0.0,1.0,,7.792290513442863
2021-06-20 14:00:00.140,0,0.0022496277550251,0.0,1.0,,10.61360470522628
2021-06-20 14:00:00.150,0,-0.0057885953074504,0.0,1.0,,10.987031988714829
2021-06-20 14:00:00.160,0,0.0006090761011862,0.0,1.0,,8.122894492530442
2021-06-20 14:00:00.170,0,0.0042341196169121,0.0,0.0,,12.062900757781083
2021-06-20 14:00:00.180,0,-3.974174401442123e-06,0.0,0.0,,9.032198876629705
2021-06-20 14:00:00.190,0,0.0005824000737542,0.0,0.0,,10.53249918581988
2021-06-20 14:00:00.200,0,0.0045167075110109,0.0,0.0,,8.552907537366405
2021-06-20 14:00:00.210,0,0.0015006004621213,0.0,0.0,,9.48578958185728
2021-06-20 14:00:00.220,0,-0.0018194417600378,0.0,0.0,,9.02554793852069
2021-06-20 14:00:00.230,0,0.0029581291572547,0.0,0.0,,11.123311564067642
2021-06-20 14:00:00.240,0,0.0018183079466625,0.0,0.0,,8.89613560082296
2021-06-20 14:00:00.250,0,0.0006666748077517,0.0,0.0,,10.469184791586231
2021-06-20 14:00:00.260,0,-0.0042368656311628,0.0,0.0,,12.37999486465883
2021-06-20 14:00:00.270,0,0.0021530923429579,0.0,0.0,,3.92365650375383
2021-06-20 14:00:00.280,0,0.0036222259688534,0.0,0.0,,8.85080417374495
2021-06-20 14:00:00.290,0,-0.0050588125245304,0.0,0.0,,13.456675830128557
2021-06-20 14:00:00.300,0,0.0016237452674629,0.0,0.0,,9.220768792336722
2021-06-20 14:00:00.310,0,0.0034674939175073,0.0,0.0,,6.829441110771938
2021-06-20 14:00:00.320,0,0.0053404781798591,0.0,0.0,,7.512036749671113
2021-06-20 14:00:00.330,0,0.0046077997799443,0.0,0.0,,7.988996561725304
2021-06-20 14:00:00.340,0,-0.0009548965745066,0.0,0.0,,5.8103567540883665
2021-06-20 14:00:00.350,0,-0.0012432662250087,0.0,0.0,,9.096601706410112
2021-06-20 14:00:00.360,0,0.0004793399137943,0.0,0.0,,12.441777156075812
2021-06-20 14:00:00.370,0,0.0026838617754276,0.0,0.0,,11.076672704732076
2021-06-20 14:00:00.380,0,-0.0068480261009798,0.0,0.0,,11.644845228370448
2021-06-20 14:00:00.390,0,-0.0063954295413405,0.0,0.0,,12.494167212522001
2021-06-20 14:00:00.400,0,0.0005566620575802,0.0,0.0,,10.457820755218552
2021-06-20 14:00:00.410,0,0.0023891678550392,0.0,0.0,,9.795607086886761
2021-06-20 14:00:00.420,0,-0.0069493024174039,0.0,0.0,,9.441902866133844
2021-06-20 14:00:00.430,0,0.0011037957945324,0.0,0.0,,8.528318626601651
2021-06-20 14:00:00.440,0,-0.0026210758012513,0.0,0.0,,10.8014171139725
2021-06-20 14:00:00.450,0,-0.0034533841625139,0.0,0.0,,7.270337591741901
2021-06-20 14:00:00.460,0,0.0005700647588994,0.0,0.0,,2.5993670725205567
2021-06-20 14:00:00.470,0,0.0032772633185558,0.0,0.0,,7.304269581919538
2021-06-20 14:00:00.480,0,-0.004295215840214,0.0,0.0,,8.759860157825614
2021-06-20 14:00:00.490,0,-0.0021171428482289,0.0,0.0,,12.723886842310293
2021-06-20 14:00:00.500,0,-0.0070800450665784,0.0,0.0,,6.831222670842244
2021-06-20 14:00:00.510,0,0.0010010825976363,0.0,0.0,,7.820670863154467
2021-06-20 14:00:00.520,0,0.0012514467222594,0.0,0.0,,10.678549316743787
2021-06-20 14:00:00.530,0,-0.0030083573160408,0.0,0.0,,11.01473300976652
2021-06-20 14:00:00.540,0,-0.0021260780466765,0.0,0.0,,10.897787711492409
2021-06-20 14:00:00.550,0,-0.0018067099893108,0.0,0.0,,12.100874238081204
2021-06-20 14:00:00.560,0,-0.0043270120048285,0.0,0.0,,11.653208187572787
2021-06-20 14:00:00.570,0,0.0017374855934338,0.0,0.0,,12.963354669091919
2021-06-20 14:00:00.580,0,-0.0014293090245809,0.0,0.0,,11.25578435801616
2021-06-20 14:00:00.590,0,0.0022248358440289,0.0,0.0,,8.646521649557151
2021-06-20 14:00:00.600,0,-0.0033486231431639,0.0,0.0,,12.160675116096119
2021-06-20 14:00:00.610,0,-0.0006451260497042,0.0,0.0,,10.056868758374577
2021-06-20 14:00:00.620,0,9.869524546303468e-05,0.0,0.0,,12.455880173324312
2021-06-20 14:00:00.630,0,0.0028348427823063,0.0,0.0,,15.20061235768591
2021-06-20 14:00:00.640,0,0.0030035379890433,0.0,0.0,,8.362192029513976
2021-06-20 14:00:00.650,0,-0.008573906171596,0.0,0.0,,7.647343238864437
2021-06-20 14:00:00.660,0,0.0022007022713242,0.0,0.0,,13.175381291089408
2021-06-20 14:00:00.670,0,0.0026046533101557,0.0,0.0,,11.285042789673584
2021-06-20 14:00:00.680,0,0.0006557556081586,0.0,0.0,,8.79102138090073
2021-06-20 14:00:00.690,0,4.6106103366682e-05,0.0,0.0,,8.799261707952505
2021-06-20 14:00:00.700,0,-0.0037640678218513,0.0,0.0,,10.069058638707261
2021-06-20 14:00:00.710,0,-0.0019400308648046,0.0,0.0,,11.42209991188196
2021-06-20 14:00:00.720,0,-0.0013000322596906,0.0,0.0,,13.18570699336295
2021-06-20 14:00:00.730,0,-0.0010667075892949,0.0,0.0,,6.693754039435694
2021-06-20 14:00:00.740,0,0.0003547323316614,0.0,0.0,,10.475528839910734
2021-06-20 14:00:00.750,0,0.0028814132099059,0.0,0.0,,7.700957870144883
2021-06-20 14:00:00.760,0,0.0031781448018397,0.0,0.0,,14.011946860656602
