time,ton,thrust,mfr,vl,anomaly_code,uv_360nm
2021-07-10 14:00:00.000,0,-0.0075829888801659,0.0,0.0,,11.442421904959536
2021-07-10 14:00:00.010,0,0.0017058604871804,0.0,1.0,,9.843594575420196
2021-07-10 14:00:00.020,0,0.0003485690541498,0.0,1.0,,11.659058137040288
2021-07-10 14:00:00.030,0,0.0018269616890364,0.0,1.0,,8.531682654220468
2021-07-10 14:00:00.040,0,-0.0007852905995229,0.0,1.0,,9.416047765353271
2021-07-10 14:00:00.050,0,0.0002449684817588,0.0,1.0,,10.266610719484875
2021-07-10 14:00:00.060,0,-0.0025236868277657,0.0,1.0,,12.955860477707933
2021-07-10 14:00:00.070,0,-0.0030141284980872,0.0,1.0,,8.903101823231038
2021-07-10 14:00:00.080,0,0.0001329887487651,0.0,1.0,,8.120341397446271
2021-07-10 14:00:00.090,0,-0.0075519915108954,0.0,1.0,,6.910774909059459
2021-07-10 14:00:00.100,0,-0.0036169294188596,0.0,1.0,,10.960929656120912
2021-07-10 14:00:00.110,0,0.0029829514178624,0.0,1.0,,11.767870848127124
2021-07-10 14:00:00.120,0,0.0037149506382236,0.0,1.0,,10.10447267773721
2021-07-10 14:00:00.130,0,0.0031050373165854,0.0,1.0,,14.12539377636136
2021-07-10 14:00:00.140,0,-0.0019111927067518,0.0,1.0,,9.622839852544427
2021-07-10 14:00:00.150,0,-0.0013734627498103,0.0,1.0,,11.345945359522734
2021-07-10 14:00:00.160,0,0.008147562883829,0.0,0.0,,9.917167560754825
2021-07-10 14:00:00.170,0,-0.0034465005581874,0.0,0.0,,12.592065834515974
2021-07-10 14:00:00.180,0,-0.0017288050527147,0.0,0.0,,9.021648114452768
2021-07-10 14:00:00.190,0,0.0011225921809535,0.0,0.0,,9.299097132331129
2021-07-10 14:00:00.200,0,-0.0031038971367312,0.0,0.0,,8.530623569553056
2021-07-10 14:00:00.210,0,0.0006371369514673,0.0,0.0,,10.477241147998846
2021-07-10 14:00:00.220,0,-0.0028296919661849,0.0,0.0,,9.2686005272931
2021-07-10 14:00:00.230,0,-0.0055329156568262,0.0,0.0,,8.323284838894832
2021-07-10 14:00:00.240,0,-0.0026169012441834,0.0,0.0,,12.832918420370799
2021-07-10 14:00:00.250,0,0.0048487913713372,0.0,0.0,,8.290386091135643
2021-07-10 14:00:00.260,0,-0.0026935387298193,0.0,0.0,,9.371336934507303
2021-07-10 14:00:00.270,0,-4.203541114748072e-05,0.0,0.0,,11.18286864036982
2021-07-10 14:00:00.280,0,-0.0050737057952274,0.0,0.0,,8.848568941377087
2021-07-10 14:00:00.290,0,-0.0035723244140644,0.0,0.0,,10.892483725858336
2021-07-10 14:00:00.300,0,-4.913482433572527e-05,0.0,0.0,,10.062309718745533
2021-07-10 14:00:00.310,0,-0.002122356010262,0.0,0.0,,10.693589634829683
2021-07-10 14:00:00.320,0,0.0013310811231562,0.0,0.0,,12.157167499073413
2021-07-10 14:00:00.330,0,0.0039826976357797,0.0,0.0,,10.582055038507002
2021-07-10 14:00:00.340,0,-0.0074534094318943,0.0,0.0,,10.73457017681467
2021-07-10 14:00:00.350,0,0.0008811381902866,0.0,0.0,,8.867721968530326
2021-07-10 14:00:00.360,0,-0.0009760535736985,0.0,0.0,,13.191649768049977
2021-07-10 14:00:00.370,0,-0.0035002400334079,0.0,0.0,,10.338487290317659
2021-07-10 14:00:00.380,0,-0.0007559439299792,0.0,0.0,,10.002052157744966
2021-07-10 14:00:00.390,0,-0.0015280493986216,0.0,0.0,,9.775147482429661
2021-07-10 14:00:00.400,0,-0.0035369411651128,0.0,0.0,,12.572218491205646
2021-07-10 14:00:00.410,0,0.0003820514199767,0.0,0.0,,10.891058671745432
2021-07-10 14:00:00.420,0,-0.001786625828289,0.0,0.0,,9.156707721174635
2021-07-10 14:00:00.430,0,-0.0018605753529278,0.0,0.0,,11.949583803149798
2021-07-10 14:00:00.440,0,0.0024075828335491,0.0,0.0,,11.71429554218148
2021-07-10 14:00:00.450,0,-0.0027970204498494,0.0,0.0,,11.037127726067673
2021-07-10 14:00:00.460,0,-0.0044689731887269,0.0,0.0,,10.594034620648078
2021-07-10 14:00:00.470,0,0.00220647243281,0.0,0.0,,5.912261679980442
2021-07-10 14:00:00.480,0,0.0007472399916872,0.0,0.0,,8.475475202633987
2021-07-10 14:00:00.490,0,-0.0040216938368974,0.0,0.0,,7.567202246941855
2021-07-10 14:00:00.500,0,0.0043102635236813,0.0,0.0,,9.095438662147279
2021-07-10 14:00:00.510,0,-0.0037438063362206,0.0,0.0,,11.391166970106982
2021-07-10 14:00:00.520,0,0.0049429883604442,0.0,0.0,,12.43517773454792
2021-07-10 14:00:00.530,0,0.0013026837335884,0.0,0.0,,12.331269509482482
2021-07-10 14:00:00.540,0,0.0018163409790395,0.0,0.0,,13.936093884788995
2021-07-10 14:00:00.550,0,-0.0018481335354937,0.0,0.0,,9.937702517492625
2021-07-10 14:00:00.560,0,0.0034630539276798,0.0,0.0,,5.37519059411717
2021-07-10 14:00:00.570,0,0.0036764801022569,0.0,0.0,,14.029918049914778
2021-07-10 14:00:00.580,0,-0.0065997585644135,0.0,0.0,,8.538479505745698
2021-07-10 14:00:00.590,0,-0.0036546428813414,0.0,0.0,,9.210979167277024
2021-07-10 14:00:00.600,0,0.000192342097719,0.0,0.0,,10.68207649083485
2021-07-10 14:00:00.610,0,-0.0028588321027304,0.0,0.0,,11.735133569955327
2021-07-10 14:00:00.620,0,-0.0031304563580259,0.0,0.0,,7.9096475354320885
2021-07-10 14:00:00.630,0,0.002449805861228,0.0,0.0,,12.92362771936299
2021-07-10 14:00:00.640,0,0.0002835979586252,0.0,0.0,,11.419703852950335
2021-07-10 14:00:00.650,0,0.0055551606838837,0.0,0.0,,8.396913482232927
2021-07-10 14:00:00.660,0,-0.0042600993891961,0.0,0.0,,10.840414747183434
2021-07-10 14:00:00.670,0,-0.0015411273875721,0.0,0.0,,8.441425408116134
2021-07-10 14:00:00.680,0,0.0025211016584706,0.0,0.0,,9.77728758809757
2021-07-10 14:00:00.690,0,-0.0005547957938192,0.0,0.0,,9.364920468623222
2021-07-10 14:00:00.700,0,-0.0028505078157339,0.0,0.0,,9.280349933176451
2021-07-10 14:00:00.710,0,-0.0011439962492703,0.0,0.0,,11.262583381432654
2021-07-10 14:00:00.720,0,-0.006234201730869,0.0,0.0,,13.786882679737094
2021-07-10 14:00:00.730,0,0.0013071672687599,0.0,0.0,,12.803707537308604
2021-07-10 14:00:00.740,0,0.0005724679815875,0.0,0.0,,8.634896012716288
2021-07-10 14:00:00.750,0,0.0040665991451239,0.0,0.0,,10.410922173498445
2021-07-10 14:00:00.760,0,0.0056016572508387,0.0,0.0,,6.4789276562527895
2021-07-10 14:00:00.770,0,-0.0004568295634217,0.0,0.0,,11.385979843413603
2021-07-10 14:00:00.780,0,0.0040855428602182,0.0,0.0,,8.803924020665987
2021-07-10 14:00:00.790,0,-0.0015881079188982,0.0,0.0,,11.35088949954709
2021-07-10 14:00:00.800,0,0.0020991951365241,0.0,0.0,,11.13750854329175
2021-07-10 14:00:00.810,0,0.0047794867708697,0.0,0.0,,8.097627475825766
2021-07-10 14:00:00.820,0,-0.0065779385834624,0.0,0.0,,11.583671555030682
2021-07-10 14:00:00.830,0,0.0020694433908039,0.0,0.0,,10.561657333951263
2021-07-10 14:00:00.840,0,-0.0003487139457111,0.0,0.0,,11.173322628709908
2021-07-10 14:00:00.850,0,-0.000630545715075,0.0,0.0,,10.02337822454263
2021-07-10 14:00:00.860,0,-0.0004174255517535,0.0,0.0,,8.218956064962885
2021-07-10 14:00:00.870,0,0.0021443554795718,0.0,0.0,,7.185963107955368
2021-07-10 14:00:00.880,0,-0.0036146048960829,0.0,0.0,,9.868675643253928
2021-07-10 14:00:00.890,0,0.006121660809987,0.0,0.0,,12.135170077434202
2021-07-10 14:00:00.900,0,-0.0034101467201656,0.0,0.0,,8.648111255620778
2021-07-10 14:00:00.910,0,0.0020141630539464,0.0,0.0,,8.96360070891175
2021-07-10 14:00:00.920,0,0.0001028759288807,0.0,0.0,,7.5631040537543885
2021-07-10 14:00:00.930,0,-0.0018258177759877,0.0,0.0,,9.692624913456283
