time,ton,thrust,mfr,vl,anomaly_code,uv_360nm
2021-01-27 14:00:00.000,0,-0.0019439830970889,0.0,0.0,,12.589256892338746
2021-01-27 14:00:00.010,0,-0.0016194604574453,0.0,1.0,,8.098004302864462
2021-01-27 14:00:00.020,0,0.0010459900451911,0.0,1.0,,7.695144986133324
2021-01-27 14:00:00.030,0,0.001216913038268,0.0,1.0,,12.417620566828223
2021-01-27 14:00:00.040,0,-0.0005641151840386,0.0,1.0,,10.383728297731826
2021-01-27 14:00:00.050,0,0.0005015908749632,0.0,1.0,,9.512607281807618
2021-01-27 14:00:00.060,0,0.0018621325360385,0.0,1.0,,11.781181508194079
2021-01-27 14:00:00.070,0,0.0018562095283496,0.0,1.0,,11.141994216058984
2021-01-27 14:00:00.080,0,-0.0005086856221647,0.0,1.0,,7.790714049929109
2021-01-27 14:00:00.090,0,-0.0049304695090866,0.0,1.0,,6.88968390159006
2021-01-27 14:00:00.100,0,0.0036387187604949,0.0,1.0,,11.712964013045326
2021-01-27 14:00:00.110,0,-0.0009583733193055,0.0,1.0,,11.053442028497516
2021-01-27 14:00:00.120,0,0.0009316016695459,0.0,1.0,,12.76349144032855
2021-01-27 14:00:00.130,0,0.0020952075817708,0.0,1.0,,9.459227102527077
2021-01-27 14:00:00.140,0,0.008944445405628,0.0,1.0,,10.085056276823476
2021-01-27 14:00:00.150,0,0.0057951486204607,0.0,0.0,,9.748408586174927
2021-01-27 14:00:00.160,0,-0.0022710910334018,0.0,0.0,,10.220606260169202
2021-01-27 14:00:00.170,0,-0.0016989037301548,0.0,0.0,,12.931634193653068
2021-01-27 14:00:00.180,0,2.584403538336421e-05,0.0,0.0,,12.637001983282206
2021-01-27 14:00:00.190,0,-0.0066074822147902,0.0,0.0,,12.323488959446204
2021-01-27 14:00:00.200,0,-0.0054411852167018,0.0,0.0,,9.428234627594353
2021-01-27 14:00:00.210,0,-0.0001756086338266,0.0,0.0,,10.678710169625655
2021-01-27 14:00:00.220,0,0.0010489698591889,0.0,0.0,,9.855444358499538
2021-01-27 14:00:00.230,0,0.0056959529964368,0.0,0.0,,11.78283999342456
2021-01-27 14:00:00.240,0,0.004768746427003,0.0,0.0,,13.172427029251047
2021-01-27 14:00:00.250,0,0.0010082295457681,0.0,0.0,,12.63568572252422
2021-01-27 14:00:00.260,0,0.0039336591498517,0.0,0.0,,5.28252885098372
2021-01-27 14:00:00.270,0,-0.0027000198676705,0.0,0.0,,9.683939632611821
2021-01-27 14:00:00.280,0,0.0051251168483693,0.0,0.0,,9.236723755538504
2021-01-27 14:00:00.290,0,-0.0031490855687354,0.0,0.0,,13.461686584190911
2021-01-27 14:00:00.300,0,-0.0020261544326077,0.0,0.0,,12.122477342262155
2021-01-27 14:00:00.310,0,0.0004803969516527,0.0,0.0,,10.033746876268761
2021-01-27 14:00:00.320,0,-0.0017146817477255,0.0,0.0,,10.791643524646805
2021-01-27 14:00:00.330,0,-0.0005451230662217,0.0,0.0,,11.799915245316155
2021-01-27 14:00:00.340,0,0.0006358319031211,0.0,0.0,,8.29653945675909
2021-01-27 14:00:00.350,0,0.0044608561696329,0.0,0.0,,9.488504848371806
2021-01-27 14:00:00.360,0,0.0039976697486309,0.0,0.0,,10.721340932251909
2021-01-27 14:00:00.370,0,0.0044720821524828,0.0,0.0,,10.952355281727845
2021-01-27 14:00:00.380,0,-0.0032255094365206,0.0,0.0,,6.0391987122834445
2021-01-27 14:00:00.390,0,-0.0018150628915032,0.0,0.0,,8.93972098146457
2021-01-27 14:00:00.400,0,0.005437497158301,0.0,0.0,,10.013788299900614
2021-01-27 14:00:00.410,0,0.0021935915848861,0.0,0.0,,10.471996598780262
2021-01-27 14:00:00.420,0,0.0039020856588656,0.0,0.0,,8.67759049311974
2021-01-27 14:00:00.430,0,-0.0053059768768824,0.0,0.0,,9.824618710330872
2021-01-27 14:00:00.440,0,0.0043551795589367,0.0,0.0,,9.91470283193971
2021-01-27 14:00:00.450,0,-0.005020180225615,0.0,0.0,,10.841953029284394
2021-01-27 14:00:00.460,0,0.002298228107118,0.0,0.0,,9.485614154661485
2021-01-27 14:00:00.470,0,0.0045920169113306,0.0,0.0,,11.763257948770702
2021-01-27 14:00:00.480,0,0.0054347066081253,0.0,0.0,,10.744611425471788
2021-01-27 14:00:00.490,0,0.0008325228405589,0.0,0.0,,8.746830341940015
2021-01-27 14:00:00.500,0,-0.0058932922492044,0.0,0.0,,10.131764220852418
2021-01-27 14:00:00.510,0,0.0028135921900871,0.0,0.0,,9.31320256152324
2021-01-27 14:00:00.520,0,-0.0026044901452273,0.0,0.0,,9.529110360312917
2021-01-27 14:00:00.530,0,-0.001130238665096,0.0,0.0,,9.31709187984958
2021-01-27 14:00:00.540,0,-0.0021796486497533,0.0,0.0,,5.887579313142276
2021-01-27 14:00:00.550,0,-0.0017638436624712,0.0,0.0,,9.840873896895689
2021-01-27 14:00:00.560,0,-0.0009501105132734,0.0,0.0,,12.797533565028425
2021-01-27 14:00:00.570,0,0.000862423145375,0.0,0.0,,10.867489976810628
2021-01-27 14:00:00.580,0,0.0015336621727709,0.0,0.0,,10.973388533768432
2021-01-27 14:00:00.590,0,-0.0024520169220422,0.0,0.0,,7.075547505319697
2021-01-27 14:00:00.600,0,0.0017433196851922,0.0,0.0,,12.544954966789371
2021-01-27 14:00:00.610,0,-0.0008649509146885,0.0,0.0,,10.483878143247251
2021-01-27 14:00:00.620,0,-0.0039834702105314,0.0,0.0,,9.2880905138689
2021-01-27 14:00:00.630,0,0.0002990301064873,0.0,0.0,,8.901651680633279
2021-01-27 14:00:00.640,0,0.0032255330501364,0.0,0.0,,11.386119761851946
2021-01-27 14:00:00.650,0,-0.000920733813102,0.0,0.0,,11.909517370879717
2021-01-27 14:00:00.660,0,-0.0004915339075022,0.0,0.0,,12.297051598851986
2021-01-27 14:00:00.670,0,-0.0013583509941896,0.0,0.0,,9.404375584606807
2021-01-27 14:00:00.680,0,-0.0021417432949734,0.0,0.0,,9.077969933374861
2021-01-27 14:00:00.690,0,0.0016684565262473,0.0,0.0,,10.024790179651706
2021-01-27 14:00:00.700,0,-0.0025219639128318,0.0,0.0,,11.418369436712974
2021-01-27 14:00:00.710,0,-0.0040358788775396,0.0,0.0,,10.001874642291057
2021-01-27 14:00:00.720,0,0.0035324700986195,0.0,0.0,,11.002173683048996
2021-01-27 14:00:00.730,0,0.0038015214551715,0.0,0.0,,12.357104103288851
2021-01-27 14:00:00.740,0,0.0043603987269708,0.0,0.0,,9.207279537778755
2021-01-27 14:00:00.750,0,0.0006992313646861,0.0,0.0,,8.430709326878018
2021-01-27 14:00:00.760,0,0.0039045752154234,0.0,0.0,,8.066782143991178
2021-01-27 14:00:00.770,0,-0.003635356675121,0.0,0.0,,9.296084053147924
2021-01-27 14:00:00.780,0,-0.0003719681873094,0.0,0.0,,11.33298425326739
