time,ton,thrust,mfr,vl,anomaly_code
2021-05-20 12:00:00.000,0,0.001772833145974,0.0,0.0,
2021-05-20 12:00:00.010,0,-0.0010273380206748,0.0,1.0,
2021-05-20 12:00:00.020,0,0.0015679745049403,0.0,1.0,
2021-05-20 12:00:00.030,0,-0.0017171944099385,0.0,1.0,
2021-05-20 12:00:00.040,0,-0.0016865293988068,0.0,1.0,
2021-05-20 12:00:00.050,0,0.003565546901117,0.0,1.0,
2021-05-20 12:00:00.060,0,0.0003072409903936,0.0,1.0,
2021-05-20 12:00:00.070,0,-0.001242728790973,0.0,1.0,
2021-05-20 12:00:00.080,0,-0.0015139216225797,0.0,1.0,
2021-05-20 12:00:00.090,0,-0.0017923424823792,0.0,1.0,
2021-05-20 12:00:00.100,0,-0.0046611359109413,0.0,1.0,
2021-05-20 12:00:00.110,0,0.0024805659447056,0.0,1.0,
2021-05-20 12:00:00.120,0,0.0032088838548934,0.0,1.0,
2021-05-20 12:00:00.130,0,0.0031737361078146,0.0,1.0,
2021-05-20 12:00:00.140,0,-0.0026768005315408,0.0,1.0,
2021-05-20 12:00:00.150,0,-0.0015645286342036,0.0,1.0,
2021-05-20 12:00:00.160,0,-0.004340451361882,0.0,1.0,
2021-05-20 12:00:00.170,0,-0.0044609656752653,0.0,0.0,
2021-05-20 12:00:00.180,0,-0.0001436299443576,0.0,0.0,
2021-05-20 12:00:00.190,0,0.0017203716119255,0.0,0.0,
2021-05-20 12:00:00.200,0,-0.0022086561567347,0.0,0.0,
2021-05-20 12:00:00.210,0,-0.0010409446179709,0.0,0.0,
2021-05-20 12:00:00.220,0,-0.0037513930394752,0.0,0.0,
2021-05-20 12:00:00.230,0,0.0011356067224204,0.0,0.0,
2021-05-20 12:00:00.240,0,0.0004913827872019999,0.0,0.0,
2021-05-20 12:00:00.250,0,-0.0005931129904387,0.0,0.0,
2021-05-20 12:00:00.260,0,0.0042821357262614,0.0,0.0,
2021-05-20 12:00:00.270,0,0.0002354452096035,0.0,0.0,
2021-05-20 12:00:00.280,0,-0.0006636965124049999,0.0,0.0,
2021-05-20 12:00:00.290,0,-0.0027867230940576,0.0,0.0,
2021-05-20 12:00:00.300,0,-0.0028430074685384,0.0,0.0,
2021-05-20 12:00:00.310,0,0.006885490424422,0.0,0.0,
2021-05-20 12:00:00.320,0,-0.0010296244665745,0.0,0.0,
2021-05-20 12:00:00.330,0,-0.0026426287352093,0.0,0.0,
2021-05-20 12:00:00.340,0,-0.0023332819505965,0.0,0.0,
2021-05-20 12:00:00.350,0,-0.0003995440626599,0.0,0.0,
2021-05-20 12:00:00.360,0,0.0027291406601676,0.0,0.0,
