time,ton,thrust,mfr,vl,anomaly_code
2021-07-20 18:00:00.000,0,0.0006619487311553,0.0,0.0,
2021-07-20 18:00:00.010,0,0.0056668550654027,0.0,1.0,
2021-07-20 18:00:00.020,0,-0.0022058039457862,0.0,1.0,
2021-07-20 18:00:00.030,0,-7.836199016949847e-05,0.0,1.0,
2021-07-20 18:00:00.040,0,-0.0030175257128615,0.0,1.0,
2021-07-20 18:00:00.050,0,-0.0011091996196497,0.0,1.0,
2021-07-20 18:00:00.060,0,-0.0018623141760837,0.0,1.0,
2021-07-20 18:00:00.070,0,0.0037595083495751,0.0,1.0,
2021-07-20 18:00:00.080,0,-0.0025009636472156,0.0,1.0,
2021-07-20 18:00:00.090,0,0.0017850917749599,0.0,1.0,
2021-07-20 18:00:00.100,0,0.0001462455955782,0.0,1.0,
2021-07-20 18:00:00.110,0,7.585782140612144e-05,0.0,1.0,
2021-07-20 18:00:00.120,0,-0.0003265756795279,0.0,1.0,
2021-07-20 18:00:00.130,0,0.0012722721925568,0.0,1.0,
2021-07-20 18:00:00.140,0,-0.0007020759256048,0.0,1.0,
2021-07-20 18:00:00.150,0,0.0011980690815631,0.0,1.0,
2021-07-20 18:00:00.160,0,-0.0042577346875031,0.0,0.0,
2021-07-20 18:00:00.170,0,-0.0011511683732016,0.0,0.0,
2021-07-20 18:00:00.180,0,0.0006544005957587,0.0,0.0,
2021-07-20 18:00:00.190,0,0.0056008435214567,0.0,0.0,
2021-07-20 18:00:00.200,0,-0.0034339064887559,0.0,0.0,
2021-07-20 18:00:00.210,0,-0.0009097821353646,0.0,0.0,
2021-07-20 18:00:00.220,0,-0.0002703730910313,0.0,0.0,
2021-07-20 18:00:00.230,0,-0.0006283146869545,0.0,0.0,
2021-07-20 18:00:00.240,0,-0.0018676207886007,0.0,0.0,
2021-07-20 18:00:00.250,0,0.0035231597314257,0.0,0.0,
2021-07-20 18:00:00.260,0,0.0004760098121661,0.0,0.0,
2021-07-20 18:00:00.270,0,-0.0021928471371865,0.0,0.0,
2021-07-20 18:00:00.280,0,0.0020237337390487,0.0,0.0,
2021-07-20 18:00:00.290,0,0.0021434250322823,0.0,0.0,
2021-07-20 18:00:00.300,0,0.0006456830290037,0.0,0.0,
2021-07-20 18:00:00.310,0,0.0061821099593241,0.0,0.0,
2021-07-20 18:00:00.320,0,0.0012561394613419,0.0,0.0,
2021-07-20 18:00:00.330,0,0.0035835618195819,0.0,0.0,
2021-07-20 18:00:00.340,0,0.0032178043512881,0.0,0.0,
2021-07-20 18:00:00.350,0,-0.0010071539424069,0.0,0.0,
2021-07-20 18:00:00.360,0,0.0033775633583355,0.0,0.0,
2021-07-20 18:00:00.370,0,-0.0004994242143336,0.0,0.0,
2021-07-20 18:00:00.380,0,-0.0014233156963527,0.0,0.0,
2021-07-20 18:00:00.390,0,0.0008113521599874,0.0,0.0,
2021-07-20 18:00:00.400,0,0.002617798278531,0.0,0.0,
2021-07-20 18:00:00.410,0,0.0053129464649789,0.0,0.0,
