time,ton,thrust,mfr,vl,anomaly_code
2021-05-07 08:00:00.000,0,0.0040385696242808,0.0,0.0,
2021-05-07 08:00:00.010,0,0.0058595946430907,0.0,0.0,
2021-05-07 08:00:00.020,0,-0.0091862241141127,0.0,0.0,
2021-05-07 08:00:00.030,0,0.0066313994349539,0.0,0.0,
2021-05-07 08:00:00.040,0,0.0005621358216049,0.0,0.0,
2021-05-07 08:00:00.050,0,0.0019701733218176,0.0,0.0,
2021-05-07 08:00:00.060,0,0.0003634479653736,0.0,0.0,
2021-05-07 08:00:00.070,0,-0.0043077636882551,0.0,0.0,
2021-05-07 08:00:00.080,0,-0.0038800086094347,0.0,0.0,
2021-05-07 08:00:00.090,0,-0.0008941231258363,0.0,0.0,
2021-05-07 08:00:00.100,0,0.0041687361430934,0.0,0.0,
2021-05-07 08:00:00.110,0,0.0018709086289826,0.0,0.0,
2021-05-07 08:00:00.120,0,-0.0034422109976331,0.0,0.0,
2021-05-07 08:00:00.130,0,-0.0006893160911434,0.0,0.0,
2021-05-07 08:00:00.140,0,0.0029386918163333,0.0,0.0,
2021-05-07 08:00:00.150,0,-0.0016689999302053,0.0,0.0,
2021-05-07 08:00:00.160,0,0.0058315991217697,0.0,0.0,
2021-05-07 08:00:00.170,0,-0.0019882970643835,0.0,0.0,
2021-05-07 08:00:00.180,0,-0.0039248762448437,0.0,0.0,
2021-05-07 08:00:00.190,0,0.0037963099354797,0.0,0.0,
2021-05-07 08:00:00.200,0,0.0006381394495974,0.0,0.0,
2021-05-07 08:00:00.210,0,0.0002007720351792,0.0,0.0,
2021-05-07 08:00:00.220,0,0.0020827971651842,0.0,0.0,
2021-05-07 08:00:00.230,0,-0.0001382835261133,0.0,0.0,
2021-05-07 08:00:00.240,0,0.0015281635016717,0.0,0.0,
2021-05-07 08:00:00.250,0,-0.0055654906058132,0.0,0.0,
2021-05-07 08:00:00.260,0,-0.0022324578117877,0.0,0.0,
2021-05-07 08:00:00.270,0,0.0001341399705217,0.0,0.0,
2021-05-07 08:00:00.280,0,-0.0091248446080997,0.0,0.0,
2021-05-07 08:00:00.290,0,0.0075974459677949,0.0,0.0,
2021-05-07 08:00:00.300,0,-0.0009864045607975,0.0,0.0,
2021-05-07 08:00:00.310,0,0.0013043172224114,0.0,0.0,
2021-05-07 08:00:00.320,0,0.0001365850347618,0.0,0.0,
2021-05-07 08:00:00.330,0,-0.0017418444506864,0.0,0.0,
2021-05-07 08:00:00.340,0,-0.0047107777494083,0.0,0.0,
2021-05-07 08:00:00.350,0,0.0003280396759943,0.0,0.0,
2021-05-07 08:00:00.360,0,0.0018761298973641,0.0,0.0,
2021-05-07 08:00:00.370,0,0.0010297570591638,0.0,0.0,
2021-05-07 08:00:00.380,0,-0.0042247177697503,0.0,0.0,
2021-05-07 08:00:00.390,0,-0.0044765132383262,0.0,0.0,
2021-05-07 08:00:00.400,0,0.0015479244716658,0.0,0.0,
2021-05-07 08:00:00.410,0,0.0005061635562665,0.0,0.0,
2021-05-07 08:00:00.420,0,-0.0056538298570005,0.0,0.0,
2021-05-07 08:00:00.430,0,0.004448797521290999,0.0,0.0,
2021-05-07 08:00:00.440,0,0.0024174865232932,0.0,0.0,
2021-05-07 08:00:00.450,0,0.0032833058590211,0.0,0.0,
2021-05-07 08:00:00.460,0,0.0058132033509115,0.0,0.0,
2021-05-07 08:00:00.470,0,-0.0072675353600402,0.0,0.0,
2021-05-07 08:00:00.480,0,-0.0037128087430516,0.0,0.0,
2021-05-07 08:00:00.490,0,-0.0026459678737427,0.0,0.0,
2021-05-07 08:00:00.500,0,0.0040427429211111,0.0,0.0,
2021-05-07 08:00:00.510,0,-0.0015909097263789,0.0,0.0,
2021-05-07 08:00:00.520,0,-0.0014431266457294,0.0,0.0,
2021-05-07 08:00:00.530,0,-0.0007646124879004,0.0,0.0,
2021-05-07 08:00:00.540,0,0.0029153662304049,0.0,0.0,
2021-05-07 08:00:00.550,0,-0.0044762318542877,0.0,0.0,
2021-05-07 08:00:00.560,0,-0.0040291900954075,0.0,0.0,
2021-05-07 08:00:00.570,0,0.0083553159973447,0.0,0.0,
2021-05-07 08:00:00.580,0,6.49361159459648e-05,0.0,0.0,
2021-05-07 08:00:00.590,0,-0.0028732097510378,0.0,0.0,
2021-05-07 08:00:00.600,0,0.0014609904441095,0.0,0.0,
2021-05-07 08:00:00.610,0,-0.0001040984410043,0.0,0.0,
2021-05-07 08:00:00.620,0,-0.0032342581450188,0.0,0.0,
2021-05-07 08:00:00.630,0,-0.0033898850199892,0.0,0.0,
2021-05-07 08:00:00.640,0,-0.0046097611898276,0.0,0.0,
2021-05-07 08:00:00.650,0,0.0066015487614987,0.0,0.0,
2021-05-07 08:00:00.660,0,0.0021160432560762,0.0,0.0,
2021-05-07 08:00:00.670,0,-0.0004516063813154,0.0,0.0,
2021-05-07 08:00:00.680,0,-0.0029528757473093,0.0,0.0,
2021-05-07 08:00:00.690,0,0.0015967092853261,0.0,0.0,
2021-05-07 08:00:00.700,0,-0.0004571105734668,0.0,0.0,
2021-05-07 08:00:00.710,0,0.0041603013147154,0.0,0.0,
2021-05-07 08:00:00.720,0,0.0031723543337059,0.0,0.0,
2021-05-07 08:00:00.730,0,0.0030935861061149,0.0,0.0,
2021-05-07 08:00:00.740,0,0.0030936728224938,0.0,0.0,
2021-05-07 08:00:00.750,0,-0.0013988057698084,0.0,0.0,
2021-05-07 08:00:00.760,0,0.0035806053567334,0.0,0.0,
2021-05-07 08:00:00.770,0,-0.0036131849505927,0.0,0.0,
2021-05-07 08:00:00.780,0,0.0050114634423839,0.0,0.0,
2021-05-07 08:00:00.790,0,0.0030055713106866,0.0,0.0,
2021-05-07 08:00:00.800,0,-0.0037887227036558,0.0,0.0,
2021-05-07 08:00:00.810,0,0.0051223490169004,0.0,0.0,
2021-05-07 08:00:00.820,0,0.0022783492560482,0.0,0.0,
2021-05-07 08:00:00.830,0,0.0003665390676975,0.0,0.0,
2021-05-07 08:00:00.840,0,0.004856095826375,0.0,0.0,
2021-05-07 08:00:00.850,0,0.007923557165708,0.0,0.0,
2021-05-07 08:00:00.860,0,0.0040819183678864,0.0,0.0,
2021-05-07 08:00:00.870,0,-0.003163402570185,0.0,0.0,
2021-05-07 08:00:00.880,0,0.0019570015154943,0.0,0.0,
2021-05-07 08:00:00.890,0,0.0016741352555905,0.0,0.0,
2021-05-07 08:00:00.900,0,0.0004400634322143,0.0,0.0,
2021-05-07 08:00:00.910,0,0.0003526168445647,0.0,0.0,
2021-05-07 08:00:00.920,0,0.0030082686180869,0.0,0.0,
2021-05-07 08:00:00.930,0,-0.0031158301941180003,0.0,0.0,
2021-05-07 08:00:00.940,0,0.0014634815821199,0.0,0.0,
2021-05-07 08:00:00.950,0,0.0012119374147862,0.0,0.0,
2021-05-07 08:00:00.960,0,-0.0006656331881252,0.0,0.0,
2021-05-07 08:00:00.970,0,0.0018016133186325,0.0,0.0,
2021-05-07 08:00:00.980,0,0.0019243973286907,0.0,0.0,
2021-05-07 08:00:00.990,0,0.0004958125324832,0.0,0.0,
2021-05-07 08:00:01.000,1,-0.0034913269521898,0.0,0.0,
2021-05-07 08:00:01.010,1,0.0065565358339314,0.0,0.0,
2021-05-07 08:00:01.020,1,0.0025378438020359,0.0,0.0,
2021-05-07 08:00:01.030,1,0.0031836377389955,0.0,0.0,
2021-05-07 08:00:01.040,1,-0.0052135937446918,0.0,0.0,
2021-05-07 08:00:01.050,0,0.0048992654598425,0.0,0.0,
2021-05-07 08:00:01.060,0,-0.0001220002449072,0.0,0.0,
2021-05-07 08:00:01.070,0,0.0017429940614023,0.0,0.0,
2021-05-07 08:00:01.080,0,0.000528791384034,0.0,0.0,
2021-05-07 08:00:01.090,0,-0.0036947255116694,0.0,0.0,
2021-05-07 08:00:01.100,0,0.0026583905595034,0.0,0.0,
2021-05-07 08:00:01.110,0,0.00275952019315,4.158408550663416,0.0,
2021-05-07 08:00:01.120,0,0.0165257153197449,15.844308767097385,0.0,
2021-05-07 08:00:01.130,0,0.028238225678271,34.501050918140386,0.0,
2021-05-07 08:00:01.140,0,0.0542954455171178,57.87065774844039,0.0,
2021-05-07 08:00:01.150,0,0.0602947541118754,86.50407827817148,0.0,
2021-05-07 08:00:01.160,0,0.1165045534181152,114.77765164631077,0.0,
2021-05-07 08:00:01.170,0,0.1183246023459657,137.7415767286695,0.0,
2021-05-07 08:00:01.180,0,0.1529543913661659,156.385463839399,0.0,
2021-05-07 08:00:01.190,0,0.1543334605765003,171.6120012618797,0.0,
2021-05-07 08:00:01.200,0,0.14310216614314,183.27817579581088,0.0,
2021-05-07 08:00:01.210,0,0.1845405066719891,191.19461008796605,0.0,
2021-05-07 08:00:01.220,0,0.2046606371703542,197.2501876358857,0.0,
2021-05-07 08:00:01.230,0,0.2149008616031185,198.9153855245146,0.0,
2021-05-07 08:00:01.240,0,0.1464998097856823,198.64157207699418,0.0,
2021-05-07 08:00:01.250,0,0.1593734275830599,198.02835830560738,0.0,
2021-05-07 08:00:01.260,0,0.1539852042889042,193.02922940438447,0.0,
2021-05-07 08:00:01.270,0,0.1969381076847891,189.34834499197947,0.0,
2021-05-07 08:00:01.280,0,0.1901446272588234,182.72429459408832,0.0,
2021-05-07 08:00:01.290,0,0.1261907673538721,174.75458112365936,0.0,
2021-05-07 08:00:01.300,0,0.1732223936108668,168.36732834722915,0.0,
2021-05-07 08:00:01.310,0,0.1472545449155179,158.7466098010764,0.0,
2021-05-07 08:00:01.320,0,0.1399894419491034,151.0538976197393,0.0,
2021-05-07 08:00:01.330,0,0.1375370846996346,139.54539540207173,0.0,
2021-05-07 08:00:01.340,0,0.1018050625394885,130.80787692710905,0.0,
2021-05-07 08:00:01.350,0,0.1017052528033689,120.99919024242772,0.0,
2021-05-07 08:00:01.360,0,0.1060150226193928,111.87935470103348,0.0,
2021-05-07 08:00:01.370,0,0.0901829967256087,101.20243005152624,0.0,
2021-05-07 08:00:01.380,0,0.0677695847232738,92.58320634920915,0.0,
2021-05-07 08:00:01.390,0,0.0595439399876281,82.33638279725055,0.0,
2021-05-07 08:00:01.400,0,0.0633099419107758,73.20234885888009,0.0,
2021-05-07 08:00:01.410,0,0.0448416880450181,64.56034913574986,0.0,
2021-05-07 08:00:01.420,0,0.0513762922630202,57.13508995232353,0.0,
2021-05-07 08:00:01.430,0,0.0450598387361198,49.26096442386574,0.0,
2021-05-07 08:00:01.440,0,0.0388092537220332,42.351607739256046,0.0,
2021-05-07 08:00:01.450,0,0.033064159488831,35.442815381037555,0.0,
2021-05-07 08:00:01.460,0,0.0276563261947209,29.27177706958302,0.0,
2021-05-07 08:00:01.470,0,0.0194253352191153,23.369634222358197,0.0,
2021-05-07 08:00:01.480,0,0.0170527912108912,18.100471580186227,0.0,
2021-05-07 08:00:01.490,0,0.0084646756544996,13.40116634976176,0.0,
2021-05-07 08:00:01.500,0,0.0094350906434653,9.116219779169466,0.0,
2021-05-07 08:00:01.510,0,-0.0030073184482587,5.256976648578008,0.0,
2021-05-07 08:00:01.520,0,0.0028414331605918,1.7774004628694535,0.0,
2021-05-07 08:00:01.530,0,-0.0032731398901989,0.0,0.0,
2021-05-07 08:00:01.540,0,-0.0048798626619683,0.0,0.0,
2021-05-07 08:00:01.550,0,-0.0065460132908625,0.0,0.0,
2021-05-07 08:00:01.560,0,-0.0023563902136405,0.0,0.0,
2021-05-07 08:00:01.570,0,-0.0062512017180741,0.0,0.0,
2021-05-07 08:00:01.580,0,-0.0036536656991499,0.0,0.0,
2021-05-07 08:00:01.590,0,-0.0140722498144417,0.0,0.0,
2021-05-07 08:00:01.600,0,-0.0114152410063717,0.0,0.0,
2021-05-07 08:00:01.610,0,-0.0130126393446648,0.0,0.0,
2021-05-07 08:00:01.620,0,-0.0086404637920307,0.0,0.0,
2021-05-07 08:00:01.630,0,-0.0075068537250834,0.0,0.0,
2021-05-07 08:00:01.640,0,-0.0115318053236068,0.0,0.0,
2021-05-07 08:00:01.650,0,-0.0141926678148747,0.0,0.0,
2021-05-07 08:00:01.660,0,-0.007913387071734,0.0,0.0,
2021-05-07 08:00:01.670,0,-0.0042217636480797,0.0,0.0,
2021-05-07 08:00:01.680,0,-0.0099506078363287,0.0,0.0,
2021-05-07 08:00:01.690,0,-0.0091706233369437,0.0,0.0,
2021-05-07 08:00:01.700,0,-0.0132941892545989,0.0,0.0,
2021-05-07 08:00:01.710,0,-0.0110802538878434,0.0,0.0,
2021-05-07 08:00:01.720,0,-0.0072297088372887,0.0,0.0,
2021-05-07 08:00:01.730,0,-0.0052260843128174,0.0,0.0,
2021-05-07 08:00:01.740,0,-0.0063917848978754,0.0,0.0,
2021-05-07 08:00:01.750,0,-0.0131805173238617,0.0,0.0,
2021-05-07 08:00:01.760,0,-0.0071163091378633,0.0,0.0,
2021-05-07 08:00:01.770,0,-0.0029963574081363,0.0,0.0,
2021-05-07 08:00:01.780,0,-0.007369504080441,0.0,0.0,
2021-05-07 08:00:01.790,0,-0.0056353739884733,0.0,0.0,
