time,ton,thrust,mfr,vl,anomaly_code
2021-01-26 14:00:00.000,0,-0.000190507738563,0.0,0.0,
2021-01-26 14:00:00.010,0,-0.0003917152305912,0.0,1.0,
2021-01-26 14:00:00.020,0,0.0023450080197675,0.0,1.0,
2021-01-26 14:00:00.030,0,0.0001826067190657,0.0,1.0,
2021-01-26 14:00:00.040,0,-0.0021083554979674,0.0,1.0,
2021-01-26 14:00:00.050,0,1.6193210070944027e-05,0.0,1.0,
2021-01-26 14:00:00.060,0,-0.0015881033779643,0.0,1.0,
2021-01-26 14:00:00.070,0,5.466801367891728e-05,0.0,1.0,
2021-01-26 14:00:00.080,0,-0.0091549928040727,0.0,1.0,
2021-01-26 14:00:00.090,0,-0.0040680338101858,0.0,1.0,
2021-01-26 14:00:00.100,0,-0.001157001750349,0.0,1.0,
2021-01-26 14:00:00.110,0,0.0016233575724848,0.0,1.0,
2021-01-26 14:00:00.120,0,-0.0001371576901529,0.0,1.0,
2021-01-26 14:00:00.130,0,0.0026713642293682,0.0,1.0,
2021-01-26 14:00:00.140,0,0.0086676403820045,0.0,0.0,
2021-01-26 14:00:00.150,0,-0.0016939744076807,0.0,0.0,
2021-01-26 14:00:00.160,0,-0.0045839680688892,0.0,0.0,
2021-01-26 14:00:00.170,0,-0.0009941243477349,0.0,0.0,
2021-01-26 14:00:00.180,0,0.0032073514956558,0.0,0.0,
2021-01-26 14:00:00.190,0,-0.0047446779945129,0.0,0.0,
2021-01-26 14:00:00.200,0,-0.0019444361008917,0.0,0.0,
2021-01-26 14:00:00.210,0,0.0037681775339906,0.0,0.0,
2021-01-26 14:00:00.220,0,-0.0005437309127932,0.0,0.0,
2021-01-26 14:00:00.230,0,-0.0046527036067675,0.0,0.0,
2021-01-26 14:00:00.240,0,0.0025293775502289,0.0,0.0,
2021-01-26 14:00:00.250,0,-0.0002160785425564,0.0,0.0,
2021-01-26 14:00:00.260,0,-0.0009015194409708,0.0,0.0,
2021-01-26 14:00:00.270,0,-0.0033792542867357,0.0,0.0,
2021-01-26 14:00:00.280,0,0.0005408124936276,0.0,0.0,
2021-01-26 14:00:00.290,0,-0.001699430621147,0.0,0.0,
2021-01-26 14:00:00.300,0,0.0013302353049413,0.0,0.0,
2021-01-26 14:00:00.310,0,0.004028742949102999,0.0,0.0,
2021-01-26 14:00:00.320,0,0.0001277312536642,0.0,0.0,
2021-01-26 14:00:00.330,0,-0.0001892423274709,0.0,0.0,
2021-01-26 14:00:00.340,0,0.0018759890996721,0.0,0.0,
2021-01-26 14:00:00.350,0,0.0027461183971749,0.0,0.0,
2021-01-26 14:00:00.360,0,-0.0009889824613728,0.0,0.0,
2021-01-26 14:00:00.370,0,0.0012457516028861,0.0,0.0,
2021-01-26 14:00:00.380,0,0.0002253729864412,0.0,0.0,
2021-01-26 14:00:00.390,0,-0.0013959551897604,0.0,0.0,
2021-01-26 14:00:00.400,0,8.403539870256672e-05,0.0,0.0,
2021-01-26 14:00:00.410,0,-0.0006888413705249,0.0,0.0,
2021-01-26 14:00:00.420,0,0.00021745660867200005,0.0,0.0,
2021-01-26 14:00:00.430,0,-0.001184289909108,0.0,0.0,
2021-01-26 14:00:00.440,0,-0.0057920770389916,0.0,0.0,
2021-01-26 14:00:00.450,0,-0.0047577066711141,0.0,0.0,
2021-01-26 14:00:00.460,0,-0.0039712317073786,0.0,0.0,
2021-01-26 14:00:00.470,0,0.0049281323715191,0.0,0.0,
2021-01-26 14:00:00.480,0,-0.0007830646271845,0.0,0.0,
2021-01-26 14:00:00.490,0,0.0003833953029123,0.0,0.0,
2021-01-26 14:00:00.500,0,0.0021060584406048,0.0,0.0,
2021-01-26 14:00:00.510,0,0.0035840964953376,0.0,0.0,
